scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s,file_name,fields_before,fields_after,row_updated,retry_trigger,data_csv_found
2026-04-17 22:40:10,https://us.soccerway.com/game/aigle-noir-ATkWI8PI/al-ahly-EPsYDm4A/?mid=rmIQtYrH,False,no_stats,17,1.94,0.81,1.54,0.0,0.0,3.48,4.37,3.58,775.97,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:40:18,https://us.soccerway.com/game/aigle-noir-ATkWI8PI/asas-dMDs9aMG/?mid=OtOkC8Dc,False,no_stats,14,1.81,0.85,1.42,0.0,0.0,3.23,4.17,3.99,784.13,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:40:26,https://us.soccerway.com/game/aigle-noir-ATkWI8PI/asas-dMDs9aMG/?mid=W6RcAnrA,False,no_stats,14,1.66,1.47,2.2,0.0,0.0,3.86,5.41,2.25,791.79,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:40:33,https://us.soccerway.com/game/aigles-du-congo-ll5VeAML/rivers-united-b1JSz0K3/?mid=QLQ9sL57,False,no_stats,14,1.79,1.54,1.37,0.0,0.0,3.16,4.77,3.8,800.36,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:40:42,https://us.soccerway.com/game/aigles-du-congo-ll5VeAML/rivers-united-b1JSz0K3/?mid=jaIe5OcE,False,no_stats,17,2.19,1.72,1.32,0.0,0.0,3.51,5.31,2.9,808.58,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:40:50,https://us.soccerway.com/game/al-ahly-tripoli-ClmOlJvf/berkane-Me4oCiMn/?mid=dCNUm6pR,False,no_stats,17,1.84,1.73,1.35,0.0,0.0,3.19,5.01,3.94,817.53,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:40:59,https://us.soccerway.com/game/al-ahly-tripoli-ClmOlJvf/berkane-Me4oCiMn/?mid=tpa1rp8l,False,no_stats,17,2.53,0.87,1.93,0.0,0.0,4.46,5.41,2.76,825.7,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:41:07,https://us.soccerway.com/game/al-ahly-tripoli-ClmOlJvf/dadje-ULHIBNKa/?mid=M9NgQbKt,False,no_stats,14,1.95,1.49,1.78,0.0,0.0,3.73,5.31,2.4,833.4,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:41:15,https://us.soccerway.com/game/al-ahly-tripoli-ClmOlJvf/dadje-ULHIBNKa/?mid=fNL1Oxkg,False,no_stats,17,1.78,1.51,1.69,0.0,0.0,3.47,5.05,3.42,841.88,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:41:23,https://us.soccerway.com/game/al-hilal-benghazi-pC8f0aG3/horoya-A9tpcei4/?mid=bFIIKflI,False,no_stats,14,1.54,0.65,1.45,0.0,0.0,2.99,3.7,2.76,848.34,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:41:30,https://us.soccerway.com/game/al-hilal-benghazi-pC8f0aG3/horoya-A9tpcei4/?mid=jkFAMGJ5,False,no_stats,17,1.41,1.55,1.6,0.0,0.0,3.01,4.63,3.48,856.45,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:41:38,https://us.soccerway.com/game/al-hilal-omdurman-Ior3fTEA/jamus-GrZobFu3/?mid=lndiwcZA,False,no_stats,17,1.48,1.31,1.59,0.0,0.0,3.07,4.46,2.62,863.52,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:41:45,https://us.soccerway.com/game/al-hilal-omdurman-Ior3fTEA/jamus-GrZobFu3/?mid=tMhquJ4b,False,no_stats,14,1.84,1.97,1.36,0.0,0.0,3.2,5.24,2.56,871.32,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:41:53,https://us.soccerway.com/game/al-hilal-omdurman-Ior3fTEA/police-fc-AX15Kdd9/?mid=pdUsRTKN,False,no_stats,17,2.54,1.29,1.52,0.0,0.0,4.06,5.43,3.53,880.28,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:02,https://us.soccerway.com/game/al-hilal-omdurman-Ior3fTEA/police-fc-AX15Kdd9/?mid=xWQZSkjB,False,no_stats,14,2.17,1.8,1.5,0.0,0.0,3.67,5.57,3.04,888.89,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:42:11,https://us.soccerway.com/game/al-merreikh-C4TaurIK/st-eloi-lupopo-IVLgRZlm/?mid=fJNpkCTi,False,no_stats,17,1.97,1.26,1.59,0.0,0.0,3.56,4.9,3.71,897.5,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:19,https://us.soccerway.com/game/al-merreikh-C4TaurIK/st-eloi-lupopo-IVLgRZlm/?mid=lIGgmjb4,False,no_stats,17,1.94,0.85,1.32,0.0,0.0,3.26,4.2,3.31,905.01,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:27,https://us.soccerway.com/game/apr-Y9dt9cjl/pyramids-zyHMiDZ6/?mid=hvwpwxID,False,no_stats,17,3.04,1.02,1.81,0.0,0.0,4.85,5.95,3.6,914.56,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:36,https://us.soccerway.com/game/apr-Y9dt9cjl/pyramids-zyHMiDZ6/?mid=pEZyubm1,False,no_stats,17,2.45,1.4,1.44,0.0,0.0,3.89,5.37,3.19,923.13,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:45,https://us.soccerway.com/game/asc-jaraa-pxx2KNFh/colombe-27xPRZxk/?mid=E7Y5CH7t,False,no_stats,17,1.8,1.71,1.45,0.0,0.0,3.25,5.05,2.4,930.58,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:42:52,https://us.soccerway.com/game/asc-jaraa-pxx2KNFh/colombe-27xPRZxk/?mid=OrgdhEMO,False,no_stats,14,2.42,0.67,1.64,0.0,0.0,4.06,4.82,3.92,939.32,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:43:01,https://us.soccerway.com/game/asc-kara-GhTladZT/berkane-Me4oCiMn/?mid=bNfo1r5d,False,no_stats,14,2.18,1.49,1.79,0.0,0.0,3.97,5.54,2.43,947.29,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:43:09,https://us.soccerway.com/game/asc-kara-GhTladZT/berkane-Me4oCiMn/?mid=jHsXOoc3,False,no_stats,17,1.61,1.64,2.07,0.0,0.0,3.68,5.39,3.93,956.62,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:43:18,https://us.soccerway.com/game/asec-mimosas-zsZq3dOa/power-dynamos-KlN00gNJ/?mid=K64zsuzn,False,no_stats,17,1.49,1.73,1.76,0.0,0.0,3.25,5.05,2.99,964.66,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:43:26,https://us.soccerway.com/game/asec-mimosas-zsZq3dOa/power-dynamos-KlN00gNJ/?mid=WAPQMykU,False,no_stats,14,2.31,0.56,1.92,0.0,0.0,4.23,4.86,3.06,972.58,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:43:34,https://us.soccerway.com/game/asfan-KdDQmabI/esperance-tunis-bVINpDMl/?mid=2VHoUtZr,False,no_stats,17,1.41,1.75,1.41,0.0,0.0,2.82,4.65,2.05,979.27,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:43:41,https://us.soccerway.com/game/asfan-KdDQmabI/esperance-tunis-bVINpDMl/?mid=AeLgSK3e,False,no_stats,17,2.01,1.63,1.82,0.0,0.0,3.83,5.54,3.57,988.38,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:43:50,https://us.soccerway.com/game/associacao-black-bulls-nD0ehnkC/leopard-rulf0ilK/?mid=rmQM8Z65,False,no_stats,14,2.63,1.44,1.5,0.0,0.0,4.13,5.64,3.93,997.96,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:44:00,https://us.soccerway.com/game/associacao-black-bulls-nD0ehnkC/leopard-rulf0ilK/?mid=zNMEAexg,False,no_stats,17,1.63,1.99,1.34,0.0,0.0,2.97,5.04,3.04,1006.04,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:44:08,https://us.soccerway.com/game/associacao-black-bulls-nD0ehnkC/rivers-united-b1JSz0K3/?mid=4pixO38E,False,no_stats,17,1.96,1.55,1.88,0.0,0.0,3.84,5.47,2.58,1014.08,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:44:16,https://us.soccerway.com/game/associacao-black-bulls-nD0ehnkC/rivers-united-b1JSz0K3/?mid=lx9k00G7,False,no_stats,14,1.81,1.3,1.29,0.0,0.0,3.1,4.47,3.18,1021.73,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:44:23,https://us.soccerway.com/game/bibiani-gold-stars-p8YIOGsG/kabylie-Wfaskwf0/?mid=WA92QbY7,False,no_stats,17,2.5,0.82,1.47,0.0,0.0,3.97,4.88,2.27,1028.88,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:44:31,https://us.soccerway.com/game/bibiani-gold-stars-p8YIOGsG/kabylie-Wfaskwf0/?mid=bH1ll2QE,False,no_stats,17,2.29,1.14,1.38,0.0,0.0,3.67,4.89,2.28,1036.05,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:44:38,https://us.soccerway.com/game/cercle-de-joachim-zJBkzs8k/petro-atletico-2P2lAvWP/?mid=WEaEsc86,False,no_stats,14,1.94,0.74,1.6,0.0,0.0,3.54,4.36,3.13,1043.54,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:44:45,https://us.soccerway.com/game/cercle-de-joachim-zJBkzs8k/petro-atletico-2P2lAvWP/?mid=ljWvbIhm,False,no_stats,14,1.73,1.13,1.76,0.0,0.0,3.49,4.7,2.61,1050.85,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:44:52,https://us.soccerway.com/game/colombe-27xPRZxk/mc-alger-tnY2Lfcp/?mid=SKciH79k,False,no_stats,14,2.01,1.42,1.73,0.0,0.0,3.74,5.23,3.02,1059.1,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:45:01,https://us.soccerway.com/game/colombe-27xPRZxk/mc-alger-tnY2Lfcp/?mid=WlCLMToS,False,no_stats,14,2.5,0.91,1.55,0.0,0.0,4.05,5.02,2.86,1066.97,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:45:09,https://us.soccerway.com/game/cote-d-or-EuDj3M54/stade-d-abidjan-8URGh845/?mid=KSuBgIJi,False,no_stats,14,1.95,0.72,1.52,0.0,0.0,3.47,4.26,2.99,1074.22,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:45:16,https://us.soccerway.com/game/cote-d-or-EuDj3M54/stade-d-abidjan-8URGh845/?mid=ShqJidl4,False,no_stats,17,1.94,1.74,1.54,0.0,0.0,3.48,5.3,3.97,1083.49,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:45:25,https://us.soccerway.com/game/east-end-lions-SCub9E46/monastir-zixQ6fq8/?mid=2Z7cou9s,False,no_stats,17,2.61,0.89,1.65,0.0,0.0,4.26,5.23,2.14,1090.86,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:45:33,https://us.soccerway.com/game/east-end-lions-SCub9E46/monastir-zixQ6fq8/?mid=zm65qJwf,False,no_stats,17,1.67,1.02,1.64,0.0,0.0,3.31,4.41,2.12,1097.39,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:45:39,https://us.soccerway.com/game/elgeco-plus-2JpinXXF/silver-strikers-hUXTEjTk/?mid=8Yu3l5Lj,False,no_stats,14,1.99,1.7,1.27,0.0,0.0,3.26,5.05,3.51,1105.95,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:45:48,https://us.soccerway.com/game/elgeco-plus-2JpinXXF/silver-strikers-hUXTEjTk/?mid=xnJV6DyI,False,no_stats,14,1.48,1.4,1.58,0.0,0.0,3.06,4.53,3.16,1113.64,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:45:55,https://us.soccerway.com/game/esperance-tunis-bVINpDMl/rahimo-EiRd35CK/?mid=vPt0kq2k,False,no_stats,17,1.51,1.05,1.56,0.0,0.0,3.07,4.19,3.4,1121.23,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:46:03,https://us.soccerway.com/game/esperance-tunis-bVINpDMl/rahimo-EiRd35CK/?mid=ziz9mNW1,False,no_stats,17,2.0,0.57,1.52,0.0,0.0,3.52,4.18,3.55,1128.96,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:46:11,https://us.soccerway.com/game/ethiopian-insurance-27bLOvM3/mlandege-dChc92jR/?mid=hGfcnteR,False,no_stats,17,2.39,1.2,1.62,0.0,0.0,4.01,5.29,3.55,1137.8,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:46:19,https://us.soccerway.com/game/ethiopian-insurance-27bLOvM3/mlandege-dChc92jR/?mid=lntTtKIl,False,no_stats,14,1.84,1.4,1.59,0.0,0.0,3.43,4.92,2.9,1145.62,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:46:27,https://us.soccerway.com/game/ethiopian-insurance-27bLOvM3/pyramids-zyHMiDZ6/?mid=6yQKjPmA,False,no_stats,17,2.22,1.47,1.87,0.0,0.0,4.09,5.64,3.67,1154.93,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:46:37,https://us.soccerway.com/game/ethiopian-insurance-27bLOvM3/pyramids-zyHMiDZ6/?mid=vkOSl3IM,False,no_stats,17,2.43,0.5,1.6,0.0,0.0,4.03,4.62,3.45,1163.01,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:46:45,https://us.soccerway.com/game/far-rabat-CMn7Clai/horoya-A9tpcei4/?mid=G4QaODPG,False,no_stats,14,1.7,1.03,1.8,0.0,0.0,3.5,4.61,3.87,1171.48,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:46:53,https://us.soccerway.com/game/far-rabat-CMn7Clai/horoya-A9tpcei4/?mid=OUT7MifT,False,no_stats,17,2.38,0.52,1.34,0.0,0.0,3.72,4.31,3.6,1179.39,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:47:01,https://us.soccerway.com/game/far-rabat-CMn7Clai/real-banjul-zyM5xjVC/?mid=KAEMZ2BL,False,no_stats,17,2.2,0.89,1.76,0.0,0.0,3.96,4.92,2.73,1187.04,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:47:09,https://us.soccerway.com/game/far-rabat-CMn7Clai/real-banjul-zyM5xjVC/?mid=ncGEyPt9,False,no_stats,14,1.63,0.67,1.44,0.0,0.0,3.07,3.83,2.35,1193.23,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:47:15,https://us.soccerway.com/game/fc-fassell-SSb47gvP/mc-alger-tnY2Lfcp/?mid=pEk0yy4N,False,no_stats,14,1.71,1.99,1.49,0.0,0.0,3.2,5.27,3.7,1202.19,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:47:24,https://us.soccerway.com/game/fc-fassell-SSb47gvP/mc-alger-tnY2Lfcp/?mid=tpyWVERp,False,no_stats,17,1.87,0.59,1.77,0.0,0.0,3.64,4.32,3.78,1210.29,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:47:32,https://us.soccerway.com/game/fundacion-bata-bNK8MCnK/nouadhibou-0l0eDQNP/?mid=OOUJFsKk,False,no_stats,14,1.86,0.71,1.89,0.0,0.0,3.75,4.53,3.81,1218.63,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:47:40,https://us.soccerway.com/game/fundacion-bata-bNK8MCnK/nouadhibou-0l0eDQNP/?mid=WlYRDLl2,False,no_stats,14,1.89,0.51,1.52,0.0,0.0,3.41,4.0,3.88,1226.51,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:47:48,https://us.soccerway.com/game/gaborone-utd-vuNkSFZt/simba-C2SQy01d/?mid=I7u93vVP,False,no_stats,17,2.11,0.84,1.9,0.0,0.0,4.01,4.93,2.15,1233.59,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:47:55,https://us.soccerway.com/game/gaborone-utd-vuNkSFZt/simba-C2SQy01d/?mid=xC2MuywJ,False,no_stats,14,1.75,0.64,1.71,0.0,0.0,3.46,4.18,2.82,1240.59,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:48:02,https://us.soccerway.com/game/kabylie-Wfaskwf0/monastir-zixQ6fq8/?mid=A3FsSON7,False,no_stats,14,3.01,0.98,3.15,0.0,0.0,6.16,7.21,3.3,1251.1,africa_caf_champions_league_2025-2026_match_data.csv,17,14,False,no_stats,True
2026-04-17 22:48:13,https://us.soccerway.com/game/kabylie-Wfaskwf0/monastir-zixQ6fq8/?mid=lnKMkSFE,False,no_stats,14,2.2,1.02,1.58,0.0,0.0,3.78,4.87,3.28,1259.25,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:48:21,https://us.soccerway.com/game/lioli-fc-vcmfJuyl/orlando-pirates-p4SF9EMI/?mid=dYzzlEmT,False,no_stats,17,1.96,1.29,1.53,0.0,0.0,3.49,4.87,3.09,1267.21,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:48:29,https://us.soccerway.com/game/lioli-fc-vcmfJuyl/orlando-pirates-p4SF9EMI/?mid=l8XRkzJG,False,no_stats,14,2.23,1.24,1.76,0.0,0.0,3.99,5.32,3.34,1275.87,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:48:38,https://us.soccerway.com/game/mamelodi-sundowns-lxZ6Bzh6/remo-stars-zkQvu47B/?mid=AB3xG764,False,no_stats,14,2.93,1.96,1.82,0.0,0.0,4.75,6.8,2.21,1284.88,africa_caf_champions_league_2025-2026_match_data.csv,17,14,False,no_stats,True
2026-04-17 22:48:47,https://us.soccerway.com/game/mamelodi-sundowns-lxZ6Bzh6/remo-stars-zkQvu47B/?mid=rP1pEoyH,False,no_stats,17,1.75,0.99,1.37,0.0,0.0,3.12,4.19,2.47,1291.54,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:48:53,https://us.soccerway.com/game/mangasport-tjpnpSxo/rahimo-EiRd35CK/?mid=2e1x34zp,False,no_stats,14,1.65,0.88,1.75,0.0,0.0,3.4,4.35,2.88,1298.77,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:00,https://us.soccerway.com/game/mangasport-tjpnpSxo/rahimo-EiRd35CK/?mid=hMF68QCM,False,no_stats,17,1.79,0.67,1.69,0.0,0.0,3.48,4.23,3.84,1306.84,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:49:09,https://us.soccerway.com/game/mogadishu-city-IcLZsUaU/police-fc-AX15Kdd9/?mid=rkRQj1oK,False,no_stats,14,1.7,0.57,1.83,0.0,0.0,3.53,4.17,2.53,1313.54,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:15,https://us.soccerway.com/game/mogadishu-city-IcLZsUaU/police-fc-AX15Kdd9/?mid=xhvuTcgD,False,no_stats,14,1.87,1.33,1.28,0.0,0.0,3.15,4.56,3.7,1321.8,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:23,https://us.soccerway.com/game/nouadhibou-0l0eDQNP/stade-malien-dCu6JsVb/?mid=6L57Kbx3,False,no_stats,14,2.26,1.06,1.68,0.0,0.0,3.94,5.08,3.32,1330.21,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:32,https://us.soccerway.com/game/nouadhibou-0l0eDQNP/stade-malien-dCu6JsVb/?mid=vFDLdepd,False,no_stats,14,2.2,0.57,1.33,0.0,0.0,3.53,4.18,3.54,1337.92,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:40,https://us.soccerway.com/game/nsingizini-hotspurs-tQnMQ8BA/simba-C2SQy01d/?mid=6uxVIjAD,False,no_stats,17,1.39,0.88,1.89,0.0,0.0,3.28,4.24,2.83,1344.99,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:49:47,https://us.soccerway.com/game/nsingizini-hotspurs-tQnMQ8BA/simba-C2SQy01d/?mid=YRwNKCu1,False,no_stats,14,1.81,1.43,1.34,0.0,0.0,3.15,4.66,2.22,1351.87,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:49:54,https://us.soccerway.com/game/nsingizini-hotspurs-tQnMQ8BA/simba-bhora-vcCSF9NS/?mid=2VX9QJk5,False,no_stats,14,1.97,0.55,1.54,0.0,0.0,3.51,4.13,2.73,1358.73,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:50:00,https://us.soccerway.com/game/nsingizini-hotspurs-tQnMQ8BA/simba-bhora-vcCSF9NS/?mid=zqWHOcKH,False,no_stats,14,2.37,0.74,1.68,0.0,0.0,4.05,4.87,2.54,1366.14,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:50:08,https://us.soccerway.com/game/orlando-pirates-p4SF9EMI/st-eloi-lupopo-IVLgRZlm/?mid=OQXiXAg4,False,no_stats,17,2.22,0.95,1.56,0.0,0.0,3.78,4.81,2.3,1373.25,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:50:15,https://us.soccerway.com/game/orlando-pirates-p4SF9EMI/st-eloi-lupopo-IVLgRZlm/?mid=UNz0VlOG,False,no_stats,17,2.43,0.91,1.77,0.0,0.0,4.2,5.19,3.31,1381.75,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:50:23,https://us.soccerway.com/game/petro-atletico-2P2lAvWP/stade-d-abidjan-8URGh845/?mid=rk55wegl,False,no_stats,17,2.16,1.8,1.52,0.0,0.0,3.68,5.56,2.06,1389.37,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:50:31,https://us.soccerway.com/game/petro-atletico-2P2lAvWP/stade-d-abidjan-8URGh845/?mid=zcNCyZN0,False,no_stats,14,1.95,1.95,1.57,0.0,0.0,3.52,5.54,2.39,1397.31,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:50:39,https://us.soccerway.com/game/power-dynamos-KlN00gNJ/vipers-naKVehgj/?mid=CASOyKYr,False,no_stats,14,2.3,0.61,1.65,0.0,0.0,3.95,4.66,2.47,1404.44,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:50:46,https://us.soccerway.com/game/power-dynamos-KlN00gNJ/vipers-naKVehgj/?mid=I9AjfSlA,False,no_stats,14,2.25,1.78,1.48,0.0,0.0,3.73,5.58,3.63,1413.65,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:50:55,https://us.soccerway.com/game/remo-stars-zkQvu47B/us-zilimadjou-Sv4DYL3h/?mid=00W5rhBj,False,no_stats,17,2.11,1.15,1.59,0.0,0.0,3.7,4.93,3.1,1421.68,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:51:03,https://us.soccerway.com/game/remo-stars-zkQvu47B/us-zilimadjou-Sv4DYL3h/?mid=hfJi6e3c,False,no_stats,14,1.82,1.48,1.58,0.0,0.0,3.4,4.96,3.89,1430.53,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:51:12,https://us.soccerway.com/game/silver-strikers-hUXTEjTk/young-africans-dMbOiRbT/?mid=Sn0VM7SO,False,no_stats,14,1.74,1.8,1.51,0.0,0.0,3.25,5.12,3.39,1439.03,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:51:21,https://us.soccerway.com/game/silver-strikers-hUXTEjTk/young-africans-dMbOiRbT/?mid=W0QusBDt,False,no_stats,17,1.47,0.98,1.71,0.0,0.0,3.18,4.25,3.62,1446.91,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:51:29,https://us.soccerway.com/game/stade-malien-dCu6JsVb/tempete-mocaf-UNSzQXY5/?mid=nqytNPRF,False,no_stats,14,1.76,1.26,1.72,0.0,0.0,3.48,4.83,3.05,1454.79,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:51:36,https://us.soccerway.com/game/stade-malien-dCu6JsVb/tempete-mocaf-UNSzQXY5/?mid=vigmL3dS,False,no_stats,14,1.87,0.83,1.63,0.0,0.0,3.5,4.41,3.27,1462.47,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:51:44,https://us.soccerway.com/game/wiliete-2kqSBS5P/young-africans-dMbOiRbT/?mid=63v1SuLh,False,no_stats,17,1.83,1.12,1.57,0.0,0.0,3.4,4.6,2.85,1469.92,africa_caf_champions_league_2025-2026_match_data.csv,17,17,False,no_stats,True
2026-04-17 22:51:52,https://us.soccerway.com/game/wiliete-2kqSBS5P/young-africans-dMbOiRbT/?mid=YyRgU1jt,False,no_stats,14,1.46,1.54,1.4,0.0,0.0,2.86,4.48,0.0,1474.4,africa_caf_champions_league_2025-2026_match_data.csv,14,14,False,no_stats,True
2026-04-17 22:52:41,https://us.soccerway.com/game/aldosivi-Eu4qrEcB/banfield-GIb40wNM/?mid=dbtBzMaD,True,none,115,3.22,1.97,1.47,1.7,1.54,6.23,10.06,3.68,1533.4,argentina_liga_profesional_2025-2026_match_data.csv,111,115,True,no_lineups,True
